TAZID,OBJECTID,DISTRICT,SCHOOL,LEANUM,SCHOOLNUM,SCHOOLTYPE,EDTYPE,GRADELOW,GRADEHIGH,ADDRESS,CITY_2,ZIP,PHONE,WEB,ENROLL_FT,ENROLL_PT,ENROLL_TOT,Per_FT,Per_PT,data_source
2321,,,,,,,,,,,,,,,,,,,,
2322,780,ALPINE,UTAH COUNTY ACADEMY OF SCIENCE (UCAS),1B,700,Charter School,Regular Education,10,12,940 W 800 S,OREM,84058,8018632222,http://www.ucas.k12.ut.us,,,,,,
2323,,,,,,,,,,,,,,,,,,,,
2324,,,,,,,,,,,,,,,,,,,,
2325,,,,,,,,,,,,,,,,,,,,
2326,625,ALPINE,UTAH VALLEY UNIVERSITY,1 15 21 22 28 32,50,Regional Campus,Higher Education,9,12,800 W UNIVERSITY PKWY,OREM,84058,8012228000,,19566.19,20364.81,"39,931",0.49,0.51,https://nces.ed.gov/collegenavigator/?q=UTAH+VALLEY+UNIVERSITY&s=all&id=230737
2327,878,ALPINE,WESTMORE SCHOOL,1,178,,Regular Education,PK,6,1150 S MAIN ST,OREM,84058,8016108123,,,,,,,
2327,873,ALPINE,LAKERIDGE JR HIGH,1,406,,Regular Education,7,9,951 S 400 W,OREM,84058,8016108134,http://lakeridge.alpinedistrict.org/,,,,,,
2328,,,,,,,,,,,,,,,,,,,,
2329,,,,,,,,,,,,,,,,,,,,
2330,,,,,,,,,,,,,,,,,,,,
2331,,,,,,,,,,,,,,,,,,,,
2332,12,ALPINE,ARCHES ACADEMY,JS,916,Private School,Regular Education,K,8,280 SOUTH 400 EAST,OREM,84097,8013745480,,,,,,,
2332,799,ALPINE,NOAH WEBSTER ACADEMY,6D,100,Charter School,Regular Education,K,6,205 E 400 S,OREM,84058,8014266624,http://www.noahwebsteracademy.org,,,,,,
2333,885,ALPINE,OREM HIGH,1,712,,Regular Education,10,12,175 S 400 E,OREM,84097,8016108165,http://oremhighschool.com/,,,,,,
2334,,,,,,,,,,,,,,,,,,,,
2335,869,ALPINE,SCERA PARK SCHOOL,1,158,,Regular Education,PK,6,450 S 400 E,OREM,84097,8016108118,http://www.alpine.k12.ut.us/phpApps/genericPage.php?pdid=905,,,,,,
2335,789,ALPINE,SOUTH REGION DEAF,41,321,,Special Education,K,12,424 S 350 E,OREM,84058,8012246590,,,,,,,
2336,,,,,,,,,,,,,,,,,,,,
2337,,,,,,,,,,,,,,,,,,,,
2338,,,,,,,,,,,,,,,,,,,,
2339,689,ALPINE,SYLVAN LEARNING CENTER - OREM,FS,809,Private School,Supplemental Services,K,12,1062 S 750 E,OREM,84097,8012351800,,,,,,,
2340,,,,,,,,,,,,,,,,,,,,
2341,,,,,,,,,,,,,,,,,,,,
2342,,,,,,,,,,,,,,,,,,,,
2343,,,,,,,,,,,,,,,,,,,,
2344,5,ALPINE,ALTA INDEPENDENT,AL,955,Private School,Regular Education,6,12,575 E UNIVERSITY PARKWAY SUITE E212,OREM,84097,8884239192,www.altaindependent.com,,,,,,
2345,,,,,,,,,,,,,,,,,,,,
2346,,,,,,,,,,,,,,,,,,,,
2347,,,,,,,,,,,,,,,,,,,,
2348,800,ALPINE,CHERRY HILL GT PROGRAM,1,135,,Regular Education,5,6,250 E 1650 S,OREM,84058,8012278710,,,,,,,
2348,1190,ALPINE,CHERRY HILL SCHOOL,1,118,,Regular Education,PK,6,250 E 1650 S,OREM,84097,8016108105,,,,,,,
2349,,,,,,,,,,,,,,,,,,,,
2350,865,ALPINE,HILLCREST SCHOOL,1,144,,Regular Education,PK,6,651 E 1400 S,OREM,84097,8016108110,http://hillcrest.alpinedistrict.org/,,,,,,
2351,1165,ALPINE,UTAH STATE UNIVERSITY OREM CAMPUS,,,Regional Campus,Higher Education,,,1875 S STATE ST #1010,OREM,84097,8012269045,,83,192,275,0.301818182,0.698181818,https://www.usu.edu/aaa/enrollment.cfm
2352,593,PROVO CITY,HERITAGE SCHOOLS INC.,KI,663,Private School,Residential Treatment,7,12,5600 N HERITAGE SCHOOL DR,PROVO,84604,8012264621,,,,,,,
2353,,,,,,,,,,,,,,,,,,,,
2354,,,,,,,,,,,,,,,,,,,,
2355,,,,,,,,,,,,,,,,,,,,
2356,651,PROVO CITY,CANYON CREST SCHOOL,38,101,,Regular Education,K,6,4664 N CANYON RD,PROVO,84604,8012219873,http://www.canyoncrest.provo.edu/Site_Home/home.htm,,,,,,
2357,,,,,,,,,,,,,,,,,,,,
2358,,,,,,,,,,,,,,,,,,,,
2359,,,,,,,,,,,,,,,,,,,,
2360,643,PROVO CITY,WALDEN SCHOOL OF LIBERAL ARTS,81,300,Charter School,Regular Education,K,12,4230 N UNIVERSITY AVE,PROVO,84604,8013741545,http://waldenschool.us,,,,,,
2361,,,,,,,,,,,,,,,,,,,,
2362,,,,,,,,,,,,,,,,,,,,
2363,,,,,,,,,,,,,,,,,,,,
2364,,,,,,,,,,,,,,,,,,,,
2365,475,PROVO CITY,EDGEMONT SCHOOL,38,102,,Regular Education,K,6,560 E 3650 N,PROVO,84604,8012219984,http://www.edgemont.provo.edu/Site_Home/home.htm,,,,,,
2366,502,PROVO CITY,TIMPVIEW HIGH,38,712,,Regular Education,9,12,3570 N 650 E,PROVO,84604,8012219720,http://www.timpview.provo.edu/,,,,,,
2367,497,PROVO CITY,ROCK CANYON SCHOOL,38,122,,Regular Education,K,6,435 E 2320 N,PROVO,84604,8013744935,http://www.rockcanyon.provo.edu/Site_Home/home.htm,,,,,,
2367,476,PROVO CITY,CENTENNIAL MIDDLE,38,404,,Regular Education,7,8,305 E 2320 N,PROVO,84604,8013704621,http://www.cms.provo.edu/,,,,,,
2368,,,,,,,,,,,,,,,,,,,,
2369,,,,,,,,,,,,,,,,,,,,
2370,,,,,,,,,,,,,,,,,,,,
2371,,,,,,,,,,,,,,,,,,,,
2372,,,,,,,,,,,,,,,,,,,,
2373,,,,,,,,,,,,,,,,,,,,
2374,,,,,,,,,,,,,,,,,,,,
2375,,,,,,,,,,,,,,,,,,,,
2376,,,,,,,,,,,,,,,,,,,,
2377,,,,,,,,,,,,,,,,,,,,
2378,,,,,,,,,,,,,,,,,,,,
2379,,,,,,,,,,,,,,,,,,,,
2380,,,,,,,,,,,,,,,,,,,,
2381,,,,,,,,,,,,,,,,,,,,
2382,,,,,,,,,,,,,,,,,,,,
2383,,,,,,,,,,,,,,,,,,,,
2384,629,PROVO CITY,BRIGHAM YOUNG UNIVERSITY,1,51,Residential Campus,Higher Education,9,12,155 E BULLDOG BLVD,PROVO,84602,,http://home.byu.edu/home/,32774.05,1724.95,"34,499",0.95,0.05,https://nces.ed.gov/collegenavigator/?q=BRIGHAM+YOUNG+UNIVERSITY&s=all&id=230038#enrolmt
2385,500,PROVO CITY,WASATCH SCHOOL,38,132,,Regular Education,K,6,1080 N 900 E,PROVO,84604,8013744910,http://www.wasatch.provo.edu/Site_Home/home.htm,,,,,,
2386,,,,,,,,,,,,,,,,,,,,
2387,,,,,,,,,,,,,,,,,,,,
2388,,,,,,,,,,,,,,,,,,,,
2389,,,,,,,,,,,,,,,,,,,,
2390,,,,,,,,,,,,,,,,,,,,
2391,,,,,,,,,,,,,,,,,,,,
2392,,,,,,,,,,,,,,,,,,,,
2393,,,,,,,,,,,,,,,,,,,,
2394,,,,,,,,,,,,,,,,,,,,
2395,,,,,,,,,,,,,,,,,,,,
2396,,,,,,,,,,,,,,,,,,,,
2397,,,,,,,,,,,,,,,,,,,,
2398,653,PROVO CITY,PROVO PEAKS SCHOOL,38,103,,Regular Education,K,6,665 E CENTER ST,PROVO,84606,8013744940,,,,,,,
2398,1089,PROVO CITY,SUNRISE PRESCHOOL,38,641,,Special Education,PK,,87 N 700 E,PROVO,84606,8013744915,,,,,,,
2399,,,,,,,,,,,,,,,,,,,,
2400,501,PROVO CITY,OAK SPRINGS SCHOOL,38,560,,Special Education,K,12,1300 E CENTER ST,PROVO,84601,8013744858,,,,,,,
2401,910,PROVO CITY,WESTRIDGE SCHOOL,38,134,,Regular Education,K,6,1720 W 1460 N,PROVO,84604,8013744870,http://www.westridge.provo.edu/Site_Home/home.htm,,,,,,
2402,,,,,,,,,,,,,,,,,,,,
2403,,,,,,,,,,,,,,,,,,,,
2404,,,,,,,,,,,,,,,,,,,,
2405,47,PROVO CITY,FREEDOM PREPARATORY ACADEMY,82,100,Charter School,Regular Education,K,12,1190 W 900 N,PROVO,84604,8014373100,http://www.pfa.cc,,,,,,
2406,,,,,,,,,,,,,,,,,,,,
2407,90,PROVO CITY,ESCHOOL@PROVO SCHOOL DISTRICT,38,510,Online School,Regular Education,K,12,280 W 940 N,PROVO,84604,8013744814,http://eschool.provo.edu/,,,,,,
2408,912,PROVO CITY,PROVO HIGH,38,704,,Regular Education,7,12,1125 N UNIVERSITY AVE,PROVO,84604,8013736550,http://www.phs.provo.edu/,,,,,,
2409,503,PROVO CITY,INDEPENDENCE HIGH,38,730,,Alternative,5,12,636 N INDEPENDENCE AVE,PROVO,84601,8013744920,http://www.ihs.provo.edu/,,,,,,
2409,1222,PROVO CITY,PROVO ADULT EDUCATION,38,740,,Adult High,9,12,636 N INDEPENDENCE AVE,PROVO,84601,8013744840,http://www.chss.provo.edu/,,,,,,
2410,,,,,,,,,,,,,,,,,,,,
2411,,,,,,,,,,,,,,,,,,,,
2412,,,,,,,,,,,,,,,,,,,,
2413,,,,,,,,,,,,,,,,,,,,
2414,,,,,,,,,,,,,,,,,,,,
2415,,,,,,,,,,,,,,,,,,,,
2416,478,PROVO CITY,DIXON MIDDLE,38,408,,Regular Education,7,8,750 W 200 N,PROVO,84601,8013744980,http://www.dms.provo.edu/,,,,,,
2416,499,PROVO CITY,TIMPANOGOS SCHOOL,38,128,,Regular Education,K,6,449 N 500 W,PROVO,84601,8013744955,http://www.timpanogos.provo.edu/Site_Home/home.htm,,,,,,
2417,,,,,,,,,,,,,,,,,,,,
2418,,,,,,,,,,,,,,,,,,,,
2419,592,PROVO CITY,DISCOVERY ACADEMY,KF,662,Private School,Residential Treatment,7,12,105 N 500 W,PROVO,84601,8013742121,www.discoveryacademy.com,,,,,,
2420,,,,,,,,,,,,,,,,,,,,
2421,,,,,,,,,,,,,,,,,,,,
2422,,,,,,,,,,,,,,,,,,,,
2423,,,,,,,,,,,,,,,,,,,,
2424,,,,,,,,,,,,,,,,,,,,
2425,,,,,,,,,,,,,,,,,,,,
2426,769,PROVO CITY,LAKEVIEW SCHOOL,38,118,,Regular Education,K,6,2899 W 1390 N,PROVO,84601,8013744990,http://www.lakeview.provo.edu/Site_Home/home.htm,,,,,,
2427,,,,,,,,,,,,,,,,,,,,
2428,,,,,,,,,,,,,,,,,,,,
2429,,,,,,,,,,,,,,,,,,,,
2430,,,,,,,,,,,,,,,,,,,,
2431,,,,,,,,,,,,,,,,,,,,
2432,,,,,,,,,,,,,,,,,,,,
2433,,,,,,,,,,,,,,,,,,,,
2434,473,PROVO CITY,AMELIA EARHART SCHOOL,38,100,,Regular Education,K,6,2585 W 200 S,PROVO,84601,8013704630,http://www.amelia.provo.edu/Site_pdf/info.pdf,,,,,,
2435,,,,,,,,,,,,,,,,,,,,
2436,,,,,,,,,,,,,,,,,,,,
2437,498,PROVO CITY,SUNSET VIEW SCHOOL,38,124,,Regular Education,K,6,1520 W 600 S,PROVO,84601,8013744950,http://www.sunset.provo.edu/Site_Home/home.htm,,,,,,
2438,,,,,,,,,,,,,,,,,,,,
2439,,,,,,,,,,,,,,,,,,,,
2440,,,,,,,,,,,,,,,,,,,,
2441,,,,,,,,,,,,,,,,,,,,
2442,,,,,,,,,,,,,,,,,,,,
2443,,,,,,,,,,,,,,,,,,,,
2444,,,,,,,,,,,,,,,,,,,,
2445,,,,,,,,,,,,,,,,,,,,
2446,,,,,,,,,,,,,,,,,,,,
2447,,,,,,,,,,,,,,,,,,,,
2448,,,,,,,,,,,,,,,,,,,,
2449,,,,,,,,,,,,,,,,,,,,
2450,,,,,,,,,,,,,,,,,,,,
2451,472,PROVO CITY,FRANKLIN SCHOOL,38,104,,Regular Education,K,6,350 S 600 W,PROVO,84601,8013744925,http://www.franklin.provo.edu/Site_Home/home.htm,,,,,,
2452,,,,,,,,,,,,,,,,,,,,
2453,,,,,,,,,,,,,,,,,,,,
2454,,,,,,,,,,,,,,,,,,,,
2455,,,,,,,,,,,,,,,,,,,,
2456,,,,,,,,,,,,,,,,,,,,
2457,,,,,,,,,,,,,,,,,,,,
2458,,,,,,,,,,,,,,,,,,,,
2459,,,,,,,,,,,,,,,,,,,,
2460,,,,,,,,,,,,,,,,,,,,
2461,,,,,,,,,,,,,,,,,,,,
2462,,,,,,,,,,,,,,,,,,,,
2463,,,,,,,,,,,,,,,,,,,,
2464,,,,,,,,,,,,,,,,,,,,
2465,,,,,,,,,,,,,,,,,,,,
2466,,,,,,,,,,,,,,,,,,,,
2467,477,PROVO CITY,PROVOST SCHOOL,38,120,,Regular Education,K,6,629 S 1000 E,PROVO,84606,8013744960,http://www.provost.provo.edu/Site_Home/home.htm,,,,,,
2468,,,,,,,,,,,,,,,,,,,,
2469,,,,,,,,,,,,,,,,,,,,
2470,,,,,,,,,,,,,,,,,,,,
2471,,,,,,,,,,,,,,,,,,,,
2472,,,,,,,,,,,,,,,,,,,,
2473,,,,,,,,,,,,,,,,,,,,
2474,,,,,,,,,,,,,,,,,,,,
2475,,,,,,,,,,,,,,,,,,,,
2476,,,,,,,,,,,,,,,,,,,,
2477,,,,,,,,,,,,,,,,,,,,
2478,,,,,,,,,,,,,,,,,,,,
2479,,,,,,,,,,,,,,,,,,,,
2480,,,,,,,,,,,,,,,,,,,,
2481,,,,,,,,,,,,,,,,,,,,
2482,669,PROVO CITY,SPRING CREEK SCHOOL,38,123,,Regular Education,K,6,1740 S NEVADA AVE,PROVO,84606,8013704650,http://www.springcreek.provo.edu/Site_Home/home.htm,,,,,,
2483,,,,,,,,,,,,,,,,,,,,
2484,,,,,,,,,,,,,,,,,,,,
2485,,,,,,,,,,,,,,,,,,,,
2486,,,,,,,,,,,,,,,,,,,,
2487,,,,,,,,,,,,,,,,,,,,
2488,,,,,,,,,,,,,,,,,,,,
2489,,,,,,,,,,,,,,,,,,,,
2490,,,,,,,,,,,,,,,,,,,,
2491,,,,,,,,,,,,,,,,,,,,
2492,,,,,,,,,,,,,,,,,,,,
2493,812,NEBO,MERIT COLLEGE PREPARATORY ACADEMY,8E,700,Charter School,Regular Education,7,12,1440 W CENTER ST,SPRINGVILLE,84663,8014917600,http://www.meritacademy.org,,,,,,
2493,1216,NEBO,MERIDIAN SCHOOL,SM,951,Private School,Regular Education,7,12,1440 W CENTER ST,SPRINGVILLE,84663,8019006017,meridianschool.org,,,,,,
2494,293,NEBO,WESTSIDE SCHOOL,19,180,,Regular Education,PK,7,740 W CENTER ST,SPRINGVILLE,84663,8014892800,http://www.nebo.edu/westside/Index.html,,,,,,
2495,,,,,,,,,,,,,,,,,,,,
2496,630,NEBO,REAGAN ACADEMY,7B,100,Charter School,Regular Education,K,8,1143 W CENTER ST,SPRINGVILLE,84663,8014897828,http://www.reaganacademy.org/,,,,,,
2497,,,,,,,,,,,,,,,,,,,,
2498,,,,,,,,,,,,,,,,,,,,
2499,,,,,,,,,,,,,,,,,,,,
2500,,,,,,,,,,,,,,,,,,,,
2501,,,,,,,,,,,,,,,,,,,,
2502,,,,,,,,,,,,,,,,,,,,
2503,,,,,,,,,,,,,,,,,,,,
2504,,,,,,,,,,,,,,,,,,,,
2505,,,,,,,,,,,,,,,,,,,,
2506,937,NEBO,ART CITY SCHOOL,19,100,,Regular Education,PK,6,121 N 900 E,SPRINGVILLE,84663,8014892820,http://artcity.nebo.edu/,,,,,,
2507,,,,,,,,,,,,,,,,,,,,
2508,,,,,,,,,,,,,,,,,,,,
2509,,,,,,,,,,,,,,,,,,,,
2510,303,NEBO,SPRINGVILLE JR HIGH,19,424,,Regular Education,7,9,165 S 700 E,SPRINGVILLE,84663,8014892880,http://www.nebo.edu/sjhs/index.html,,,,,,
2510,1080,NEBO,BRIDGES NEBO TRANSITION CENTER,19,650,,Special Education,10,12,165 S 700 E,SPRINGVILLE,84663,8017984006,,,,,,,
2511,,,,,,,,,,,,,,,,,,,,
2512,,,,,,,,,,,,,,,,,,,,
2513,,,,,,,,,,,,,,,,,,,,
2514,76,NEBO,MEADOW BROOK SCHOOL,19,141,,Regular Education,K,6,748 S 950 W,SPRINGVILLE,84663,,www.Nebo.edu,,,,,,
2515,,,,,,,,,,,,,,,,,,,,
2516,,,,,,,,,,,,,,,,,,,,
2517,,,,,,,,,,,,,,,,,,,,
2518,,,,,,,,,,,,,,,,,,,,
2519,,,,,,,,,,,,,,,,,,,,
2520,,,,,,,,,,,,,,,,,,,,
2521,,,,,,,,,,,,,,,,,,,,
2522,,,,,,,,,,,,,,,,,,,,
2523,,,,,,,,,,,,,,,,,,,,
2524,,,,,,,,,,,,,,,,,,,,
2525,1081,NEBO,NEBO ADVANCED LEARNING CENTER,19,747,,Vocational,10,12,570 S MAIN ST,SPRINGVILLE,84663,8014892833,,,,,,,
2526,791,NEBO,CHERRY CREEK SCHOOL,19,117,,Regular Education,PK,6,484 S 200 E,SPRINGVILLE,84663,8014892810,http://cherrycreek.nebo.edu/,,,,,,
2527,286,NEBO,BROOKSIDE SCHOOL,19,112,,Regular Education,PK,7,750 E 400 S,SPRINGVILLE,84663,8014892830,http://www.nebo.edu/brookside/,,,,,,
2528,309,NEBO,SPRINGVILLE HIGH,19,712,,Regular Education,10,12,1205 E 900 S,SPRINGVILLE,84663,8014892870,http://www.shs.nebo.edu/,,,,,,
2529,,,,,,,,,,,,,,,,,,,,
2530,,,,,,,,,,,,,,,,,,,,
2531,,,,,,,,,,,,,,,,,,,,
2532,386,NEBO,SAGE CREEK SCHOOL,19,160,,Regular Education,PK,6,1050 S 700 E,SPRINGVILLE,84663,8014892860,http://sagecreek.nebo.edu/,,,,,,
2533,,,,,,,,,,,,,,,,,,,,
2534,,,,,,,,,,,,,,,,,,,,
2535,,,,,,,,,,,,,,,,,,,,
2536,,,,,,,,,,,,,,,,,,,,
2537,,,,,,,,,,,,,,,,,,,,
2538,,,,,,,,,,,,,,,,,,,,
2539,522,NEBO,HOBBLE CREEK SCHOOL,19,130,,Regular Education,PK,6,1145 E 1200 N,MAPLETON,84664,8014892863,http://hobblecreek.nebo.edu/,,,,,,
2540,,,,,,,,,,,,,,,,,,,,
2541,,,,,,,,,,,,,,,,,,,,
2542,,,,,,,,,,,,,,,,,,,,
2543,371,NEBO,MAPLETON SCHOOL,19,140,,Regular Education,PK,7,120 W MAPLE,MAPLETON,84664,8014892850,http://www.nebo.edu/mapleton/index.html,,,,,,
2544,797,NEBO,MAPLETON JUNIOR HIGH,19,404,,Regular Education,7,9,362 E 1200 N,MAPLETON,84664,8014892892,http://mjhs.nebo.edu/,,,,,,
2545,,,,,,,,,,,,,,,,,,,,
2546,,,,,,,,,,,,,,,,,,,,
2547,75,NEBO,MAPLE RIDGE SCHOOL,19,138,,Regular Education,K,6,2340 WEST HARVEST PARKWAY,MAPLETON,84664,8013547400,,,,,,,
2548,,,,,,,,,,,,,,,,,,,,
2549,,,,,,,,,,,,,,,,,,,,
2550,,,,,,,,,,,,,,,,,,,,
2551,,,,,,,,,,,,,,,,,,,,
2552,,,,,,,,,,,,,,,,,,,,
2553,,,,,,,,,,,,,,,,,,,,
2554,,,,,,,,,,,,,,,,,,,,
2555,,,,,,,,,,,,,,,,,,,,
2556,,,,,,,,,,,,,,,,,,,,
2557,,,,,,,,,,,,,,,,,,,,
2558,,,,,,,,,,,,,,,,,,,,
2559,,,,,,,,,,,,,,,,,,,,
2560,,,,,,,,,,,,,,,,,,,,
2561,,,,,,,,,,,,,,,,,,,,
2562,,,,,,,,,,,,,,,,,,,,
2563,,,,,,,,,,,,,,,,,,,,
2564,381,NEBO,REES SCHOOL,19,156,,Regular Education,PK,6,574 N REES AVE,SPANISH FORK,84660,8017984055,http://www.nebo.edu/rees/index.html,,,,,,
2565,,,,,,,,,,,,,,,,,,,,
2566,798,NEBO,SIERRA BONITA ELEMENTARY,19,169,,Regular Education,PK,10,53 S 1800 E,SPANISH FORK,84660,8017984480,,,,,,,
2567,700,NEBO,MAPLE MOUNTAIN HIGH,19,702,,Regular Education,10,12,51 N 2550 E,SPANISH FORK,84660,8017946740,http://mmhs.nebo.edu/,,,,,,
2568,,,,,,,,,,,,,,,,,,,,
2569,,,,,,,,,,,,,,,,,,,,
2570,,,,,,,,,,,,,,,,,,,,
2571,496,NEBO,NEW HAVEN,KN,664,Private School,Residential Treatment,7,12,2172 E 7200 S,SPANISH FORK,84660,8017941218,,,,,,,
2572,,,,,,,,,,,,,,,,,,,,
2573,,,,,,,,,,,,,,,,,,,,
2574,,,,,,,,,,,,,,,,,,,,
2575,,,,,,,,,,,,,,,,,,,,
2576,,,,,,,,,,,,,,,,,,,,
2577,,,,,,,,,,,,,,,,,,,,
2578,,,,,,,,,,,,,,,,,,,,
2579,658,NEBO,SPANISH OAKS SCHOOL,19,170,,Regular Education,PK,6,2701 E CANYON CREST DR,SPANISH FORK,84660,8017987411,http://www.nebo.edu/spanishoaks/index.html,,,,,,
2580,370,NEBO,LARSEN SCHOOL,19,136,,Regular Education,PK,6,1175 E FLONETTE DR,SPANISH FORK,84660,8017984035,http://www.nebo.edu/larsen/index.html,,,,,,
2581,,,,,,,,,,,,,,,,,,,,
2582,,,,,,,,,,,,,,,,,,,,
2583,793,NEBO,EAST MEADOWS SCHOOL,19,118,,Regular Education,PK,6,1287 S 2130 E,SPANISH FORK,84660,8017984015,http://eastmeadows.nebo.edu/,,,,,,
2584,287,NEBO,CANYON SCHOOL,19,116,,Regular Education,PK,6,1492 E 1240 S,SPANISH FORK,84660,8017984610,http://canyon.nebo.edu/,,,,,,
2585,,,,,,,,,,,,,,,,,,,,
2586,,,,,,,,,,,,,,,,,,,,
2587,,,,,,,,,,,,,,,,,,,,
2588,,,,,,,,,,,,,,,,,,,,
2589,,,,,,,,,,,,,,,,,,,,
2590,,,,,,,,,,,,,,,,,,,,
2591,,,,,,,,,,,,,,,,,,,,
2592,,,,,,,,,,,,,,,,,,,,
2593,,,,,,,,,,,,,,,,,,,,
2594,,,,,,,,,,,,,,,,,,,,
2595,,,,,,,,,,,,,,,,,,,,
2596,,,,,,,,,,,,,,,,,,,,
2597,,,,,,,,,,,,,,,,,,,,
2598,,,,,,,,,,,,,,,,,,,,
2599,379,NEBO,PARK SCHOOL,19,144,,Regular Education,PK,6,90 N 600 E,SPANISH FORK,84660,8017984045,http://www.nebo.edu/park/index.html,,,,,,
2600,655,NEBO,DIAMOND FORK JUNIOR HIGH,19,402,,Regular Education,7,9,50 N 900 E,SPANISH FORK,84660,8017984052,http://www.nebo.edu/dfjhs/,,,,,,
2601,,,,,,,,,,,,,,,,,,,,
2602,,,,,,,,,,,,,,,,,,,,
2603,,,,,,,,,,,,,,,,,,,,
2604,302,NEBO,SPANISH FORK JR HIGH,19,420,,Regular Education,7,10,600 S 820 E,SPANISH FORK,84660,8017984075,http://sfjhs.nebo.edu/,,,,,,
2605,,,,,,,,,,,,,,,,,,,,
2606,,,,,,,,,,,,,,,,,,,,
2607,283,NEBO,BROCKBANK SCHOOL,19,108,,Regular Education,PK,6,340 W 500 N,SPANISH FORK,84660,8017984025,http://www.nebo.edu/brockbank/pages/index.html,,,,,,
2608,,,,,,,,,,,,,,,,,,,,
2609,,,,,,,,,,,,,,,,,,,,
2610,307,NEBO,SPANISH FORK HIGH,19,708,,Regular Education,10,12,99 N 300 W,SPANISH FORK,84660,8017984060,http://www.nebo.edu/sfhs/,,,,,,
2611,,,,,,,,,,,,,,,,,,,,
2612,,,,,,,,,,,,,,,,,,,,
2613,635,NEBO,RIVERVIEW SCHOOL,19,158,,Regular Education,PK,6,628 S W PARK DR,SPANISH FORK,84660,8017984050,http://riverview.nebo.edu/,,,,,,
2614,,,,,,,,,,,,,,,,,,,,
2615,,,,,,,,,,,,,,,,,,,,
2616,,,,,,,,,,,,,,,,,,,,
2617,943,NEBO,LANDMARK HIGH,19,720,,Alternative,10,12,612 S MAIN ST,SPANISH FORK,84660,8017984030,http://www.nebo.edu/landmark/index.html,,,,,,
2618,,,,,,,,,,,,,,,,,,,,
2619,,,,,,,,,,,,,,,,,,,,
2620,632,NEBO,AMERICAN LEADERSHIP ACADEMY,8B,100,Charter School,Regular Education,K,12,898 W 1100 S,SPANISH FORK,84660,8017942226,http://www.americanleadership.net,,,,,,
2621,,,,,,,,,,,,,,,,,,,,
2622,,,,,,,,,,,,,,,,,,,,
2623,,,,,,,,,,,,,,,,,,,,
2624,,,,,,,,,,,,,,,,,,,,
2625,,,,,,,,,,,,,,,,,,,,
2626,,,,,,,,,,,,,,,,,,,,
2627,,,,,,,,,,,,,,,,,,,,
2628,,,,,,,,,,,,,,,,,,,,
2629,,,,,,,,,,,,,,,,,,,,
2630,,,,,,,,,,,,,,,,,,,,
2631,,,,,,,,,,,,,,,,,,,,
2632,,,,,,,,,,,,,,,,,,,,
2633,,,,,,,,,,,,,,,,,,,,
2634,,,,,,,,,,,,,,,,,,,,
2635,,,,,,,,,,,,,,,,,,,,
2636,,,,,,,,,,,,,,,,,,,,
2637,,,,,,,,,,,,,,,,,,,,
2638,,,,,,,,,,,,,,,,,,,,
2639,,,,,,,,,,,,,,,,,,,,
2640,,,,,,,,,,,,,,,,,,,,
2641,,,,,,,,,,,,,,,,,,,,
2642,,,,,,,,,,,,,,,,,,,,
2643,,,,,,,,,,,,,,,,,,,,
2644,,,,,,,,,,,,,,,,,,,,
2645,,,,,,,,,,,,,,,,,,,,
2646,,,,,,,,,,,,,,,,,,,,
2647,,,,,,,,,,,,,,,,,,,,
2648,,,,,,,,,,,,,,,,,,,,
2649,,,,,,,,,,,,,,,,,,,,
2650,,,,,,,,,,,,,,,,,,,,
2651,,,,,,,,,,,,,,,,,,,,
2652,,,,,,,,,,,,,,,,,,,,
2653,,,,,,,,,,,,,,,,,,,,
2654,,,,,,,,,,,,,,,,,,,,
2655,,,,,,,,,,,,,,,,,,,,
2656,,,,,,,,,,,,,,,,,,,,
2657,,,,,,,,,,,,,,,,,,,,
2658,,,,,,,,,,,,,,,,,,,,
2659,,,,,,,,,,,,,,,,,,,,
2660,,,,,,,,,,,,,,,,,,,,
2661,,,,,,,,,,,,,,,,,,,,
2662,,,,,,,,,,,,,,,,,,,,
2663,,,,,,,,,,,,,,,,,,,,
2664,,,,,,,,,,,,,,,,,,,,
2665,,,,,,,,,,,,,,,,,,,,
2666,,,,,,,,,,,,,,,,,,,,
2667,,,,,,,,,,,,,,,,,,,,
2668,,,,,,,,,,,,,,,,,,,,
2669,,,,,,,,,,,,,,,,,,,,
2670,,,,,,,,,,,,,,,,,,,,
2671,829,NEBO,MAPLE LAKE ACADEMY,NT,951,Private School,Residential Treatment,7,12,6155 S 2400 W,SPANISH FORK,84660,8017987700,,,,,,,
2672,,,,,,,,,,,,,,,,,,,,
2673,,,,,,,,,,,,,,,,,,,,
2674,,,,,,,,,,,,,,,,,,,,
2675,,,,,,,,,,,,,,,,,,,,
2676,,,,,,,,,,,,,,,,,,,,
2677,,,,,,,,,,,,,,,,,,,,
2678,,,,,,,,,,,,,,,,,,,,
2679,,,,,,,,,,,,,,,,,,,,
2680,,,,,,,,,,,,,,,,,,,,
2681,,,,,,,,,,,,,,,,,,,,
2682,,,,,,,,,,,,,,,,,,,,
2683,,,,,,,,,,,,,,,,,,,,
2684,,,,,,,,,,,,,,,,,,,,
2685,,,,,,,,,,,,,,,,,,,,
2686,,,,,,,,,,,,,,,,,,,,
2687,,,,,,,,,,,,,,,,,,,,
2688,,,,,,,,,,,,,,,,,,,,
2689,,,,,,,,,,,,,,,,,,,,
